0.1,0.1,10,1000,0.1,0.1,0.1,0.1,10,1000,0.1,0.1,0.1,0.1,10,1000,0.1,0.1,0.1,0.1,10,1000,0.1,0.1,0.1,0.1,10,1000,0.1,0.1,10,4,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.107187,0.0179881,3.25803,4576.62,0.202905,0.0426284,0.0373676,0.269421,4.97811,512.16,0.0508754,0.184857,0.32158,0.135039,5.94375,300.486,0.026981,0.0570459,0.242721,0.24038,2.63828,5980.61,0.169392,0.0495705,0.131198,0.0573876,21.7023,406.754,0.0351106,0.284342,3.75061,3.7061,0.0253755,0.0305156,0.293195,0.0575586
0.10203,0.0185119,16.8513,643.682,0.0792455,0.0489208,0.0513059,0.723724,2.1048,1544.62,0.0721339,0.0301231,0.0949622,0.0381091,5.18141,217.652,0.0771071,0.026308,0.106135,0.0199755,23.4944,820.653,0.288679,0.239486,0.325131,0.0213269,5.12955,523.946,0.188301,0.290229,8.88184,3.23116,0.0832962,0.030246,0.221796,0.0537349
0.162513,0.0404275,3.36959,801.908,0.0924399,0.0657925,0.0184757,0.0349897,2.72839,824.139,0.459471,0.0863592,0.125637,0.152201,6.41836,790.952,0.0480325,0.0368713,0.0208166,0.0181662,31.2295,580.119,0.0351622,0.353453,0.0391846,0.0161992,36.281,349.004,0.200313,0.0521266,4.63893,0.977006,0.251888,0.0667683,0.116644,0.0464042
